MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
10.5575,32,7.344,1.0275555555555556,2712,2.4106666666666667,34.13,-118.4,5.00001
6.0678,52,6.420454545454546,1.0643939393939394,595,2.253787878787879,34.14,-118.4,3.993
5.1377,45,4.738636363636363,1.0113636363636365,187,2.125,34.14,-118.4,3.607
5.738,33,5.984615384615385,1.1,258,1.9846153846153847,34.14,-118.41,4.976
4.0439,27,4.9875,1.115,1417,1.77125,34.14,-118.42,5.00001
12.7823,38,7.422480620155039,1.003875968992248,1292,2.503875968992248,34.13,-118.42,5.00001
5.5291,52,5.937984496124031,1.049095607235142,1203,3.108527131782946,34.14,-118.22,2.746
3.7404,52,5.807531380753138,1.1338912133891212,735,3.075313807531381,34.14,-118.22,2.477
5.5524,52,6.129032258064516,1.0419354838709678,1842,2.970967741935484,34.14,-118.2,2.939
3.6058,46,5.234649122807017,1.0701754385964912,1181,2.5899122807017543,34.14,-118.19,2.579
5.2962,38,6.148148148148148,1.0101010101010102,793,2.67003367003367,34.14,-118.19,2.915
2.3958,39,3.043956043956044,0.978021978021978,182,2,34.14,-118.23,1.75
5.5456,50,5.678571428571429,1.0993788819875776,1725,2.6785714285714284,34.14,-118.22,2.581
5.7794,35,5.4935543278084715,0.9686924493554327,1614,2.972375690607735,34.13,-118.22,2.724
4.0909,52,5.358974358974359,1.1948717948717948,1219,3.1256410256410256,34.14,-118.2,2.042
3.2222,44,4.343669250645995,1.0516795865633075,1105,2.855297157622739,34.14,-118.21,1.865
2.2267,25,3.2448979591836733,1.0680272108843538,1412,2.401360544217687,34.14,-118.21,1.898
3.9375,51,5.231805929919138,1.0188679245283019,1012,2.7277628032345014,34.14,-118.2,2.17
4.3359,47,5.070281124497992,1.0502008032128514,1514,3.040160642570281,34.14,-118.19,2.092
3.925,52,4.635944700460829,1.055299539170507,1314,3.0276497695852536,34.13,-118.19,1.804
3.5349,52,4.646118721461187,1.047945205479452,2589,5.910958904109589,34.13,-118.2,1.936
3.25,52,4.324561403508772,1.0719298245614035,1433,2.5140350877192983,34.13,-118.21,2.142
2.7098,47,4.330601092896175,1.1475409836065573,949,2.592896174863388,34.13,-118.22,1.738
3.3542,52,4.882716049382716,1.0740740740740742,501,3.0925925925925926,34.13,-118.22,1.781
3.5341,52,4.929203539823009,1.0508849557522124,1311,2.900442477876106,34.13,-118.18,1.821
1.9219,52,3.8197879858657244,1.098939929328622,904,3.1943462897526502,34.12,-118.18,1.651
4.21,45,5.089171974522293,1.0360934182590233,1569,3.3312101910828025,34.12,-118.18,1.679
2.9154,35,4.244628099173553,1.1107438016528925,1696,2.803305785123967,34.12,-118.17,1.692
2.369,29,4.030534351145038,1.1251908396946564,1795,2.7404580152671754,34.12,-118.18,1.734
3.7813,30,4.656551724137931,0.993103448275862,1990,2.7448275862068967,34.12,-118.17,2.32
3.1287,50,4.467576791808874,1.030716723549488,883,3.013651877133106,34.13,-118.19,1.98
4.2344,52,4.1656441717791415,0.8098159509202454,483,2.96319018404908,34.12,-118.19,1.625
2.3071,41,4.444253859348199,1.169811320754717,2366,4.058319039451115,34.12,-118.19,1.464
4.0417,44,4.322695035460993,1.148936170212766,1036,3.673758865248227,34.12,-118.19,1.706
2.7012,36,3.9957686882933707,1.0155148095909732,2148,3.0296191819464036,34.12,-118.19,1.721
4.0052,30,4.2377358490566035,1.0364779874213836,2032,2.5559748427672955,34.13,-118.2,1.964
3.3438,50,5.102787456445993,1.024390243902439,1931,3.3641114982578397,34.13,-118.2,1.736
3.3326,52,3.8916256157635467,1.0492610837438423,1462,3.600985221674877,34.12,-118.2,1.676
2.9194,41,4.211920529801325,1.1103752759381897,1557,3.437086092715232,34.12,-118.2,1.62
3.4625,52,4.953271028037383,1.1214953271028036,1127,3.5109034267912773,34.12,-118.21,1.739
3.6845,41,3.823293172690763,1.0321285140562249,1666,3.3453815261044175,34.12,-118.21,1.758
2.5139,52,3.6038781163434903,1.077562326869806,1189,3.293628808864266,34.12,-118.21,1.9
4.0625,52,3.6451612903225805,0.9301075268817204,791,4.252688172043011,34.11,-118.2,1.713
2.5211,46,3.6847935548841892,1.0755287009063443,4153,4.182275931520644,34.11,-118.2,1.629
3,52,3.9604166666666667,1.09375,1856,3.8666666666666667,34.11,-118.2,1.564
2.8125,44,3.845208845208845,0.9778869778869779,1500,3.6855036855036856,34.12,-118.2,1.556
2.987,46,4.166051660516605,1.0086100861008611,2833,3.4846248462484626,34.12,-118.19,1.769
2.1667,40,4.019047619047619,1.1047619047619048,1032,3.276190476190476,34.11,-118.19,1.5
2.4932,35,3.7172312223858617,1.1030927835051547,2487,3.662739322533137,34.12,-118.19,1.677
2.6591,33,5.110738255033557,1.3120805369127517,753,2.5268456375838926,34.11,-118.18,1.838
2.3984,44,3.9127906976744184,1.1569767441860466,1204,3.5,34.11,-118.18,1.522
2.286,38,3.5962732919254656,0.9596273291925466,1051,3.2639751552795033,34.11,-118.19,1.693
3.4227,26,3.748283752860412,1.045766590389016,1155,2.643020594965675,34.11,-118.19,1.438
3.2121,42,4.171957671957672,1.0026455026455026,1317,3.484126984126984,34.1,-118.19,1.539
2.1793,36,2.882,1.068,1809,3.618,34.11,-118.2,1.857
1.9355,37,3.743119266055046,1.1211009174311926,1698,3.1155963302752294,34.11,-118.2,1.663
2.07,30,3.1324161650902838,1.0292347377472055,4336,3.7282889079965607,34.1,-118.2,1.545
4.3812,32,5.176360225140713,0.9362101313320825,1661,3.1163227016885555,34.11,-118.21,2.282
5.2723,40,5.1030303030303035,0.9575757575757575,795,2.409090909090909,34.1,-118.21,2.183
3.0377,47,4.590415913200723,1.1491862567811935,3348,3.027124773960217,34.1,-118.21,1.868
4.1213,35,5.239528795811518,1.031413612565445,2785,3.6452879581151834,34.1,-118.22,2.521
2.712,38,4.5895196506550215,1.0873362445414847,799,3.489082969432314,34.1,-118.23,1.438
2.2788,46,4.490054249547921,1.061482820976492,2121,3.8354430379746836,34.1,-118.23,1.529
3.7437,36,3.7383177570093458,0.9962616822429906,1234,2.3065420560747665,34.1,-118.21,2.417
2.7708,34,4.345549738219895,1.0785340314136125,1678,4.392670157068062,34.09,-118.21,1.482
4.0469,33,5.597058823529411,1.1352941176470588,1187,3.4911764705882353,34.1,-118.22,1.966
2.1687,41,3.2524038461538463,0.9110576923076923,1536,3.6923076923076925,34.1,-118.23,1.57
2.5213,42,3.8165548098434003,1.0917225950782998,1941,4.342281879194631,34.09,-118.22,1.497
2.48,36,3.4804878048780488,1.0121951219512195,1835,4.475609756097561,34.09,-118.22,1.389
2.8194,45,4.411522633744856,1.131687242798354,996,4.098765432098766,34.09,-118.22,1.65
2.0476,41,2.720496894409938,1.2484472049689441,690,4.285714285714286,34.09,-118.23,1.813
4.6528,47,4.335820895522388,0.8768656716417911,781,2.9141791044776117,34.13,-118.23,2.444
3.5893,48,5.625954198473282,1.2671755725190839,462,3.5267175572519083,34.13,-118.23,2.125
4.825,40,5.379647749510763,1.1350293542074363,1375,2.690802348336595,34.13,-118.22,2.058
4.5766,34,4.2,1.0275862068965518,407,2.806896551724138,34.13,-118.23,1.858
4.2891,48,4.448979591836735,0.9727891156462585,835,2.8401360544217686,34.13,-118.23,2.148
2.975,37,4.314148681055156,1.0215827338129497,1088,2.6091127098321345,34.13,-118.23,2.445
3.0919,28,3.5095541401273884,1.0881104033970277,2670,2.8343949044585988,34.12,-118.22,1.854
3.5638,35,4.701456310679611,1.0655339805825244,1523,3.6966019417475726,34.12,-118.21,1.705
5.2083,36,5.079646017699115,0.9362831858407079,1371,2.426548672566372,34.11,-118.22,2.209
5.2049,37,5.090196078431372,0.9490196078431372,750,2.9411764705882355,34.12,-118.22,2.408
2.2843,28,3.7892156862745097,1.1397058823529411,974,2.3872549019607843,34.12,-118.23,1.838
3.1806,41,4.043333333333333,1.0033333333333334,801,2.67,34.12,-118.24,2.042
4.5089,32,4.37160751565762,1.0250521920668059,1413,2.9498956158663883,34.12,-118.23,2.211
5.5051,31,5.345549738219895,1,495,2.5916230366492146,34.11,-118.23,2.235
3.3389,35,4.650224215246637,1.0885650224215246,3220,3.609865470852018,34.11,-118.23,1.871
2.8889,11,3.881818181818182,1.2666666666666666,1584,4.8,34.12,-118.25,1.531
2.6111,29,3.796078431372549,1.166013071895425,3320,4.339869281045751,34.12,-118.24,1.688
0.8907,34,2.2857142857142856,0.7428571428571429,125,3.5714285714285716,34.12,-118.24,1.542
2.7679,50,5.025821596244131,1.0586854460093897,1777,4.171361502347418,34.11,-118.24,1.788
2.2167,39,3.4474474474474475,1.045045045045045,1161,3.4864864864864864,34.11,-118.24,1.767
3.133,33,4.31023102310231,1.066006600660066,2496,4.118811881188119,34.11,-118.23,1.56
3.1306,45,4.347626339969372,1.0689127105666156,1768,2.7075038284839206,34.12,-118.26,2.14
3.6667,47,4.3399602385685885,1.0139165009940359,1445,2.8727634194831015,34.11,-118.26,2.109
2.8667,43,4.106813996316759,1.0736648250460405,1667,3.0699815837937385,34.11,-118.25,2.178
2.7466,43,3.6666666666666665,1.0478547854785478,1817,2.9983498349834985,34.11,-118.25,2.089
3.015,39,4.031339031339031,1.0512820512820513,1467,4.17948717948718,34.11,-118.25,1.563
3.1691,42,3.5300925925925926,1.0555555555555556,1688,3.9074074074074074,34.1,-118.24,1.413
3.4375,52,3.125,1.05,99,2.475,34.11,-118.25,1.7
2.625,42,4.152777777777778,1.0208333333333333,312,2.1666666666666665,34.1,-118.25,1.643
3.7184,42,4.781321184510251,1.0888382687927107,1935,2.203872437357631,34.1,-118.25,2.773
3.5673,52,5.1940298507462686,1.2,749,2.235820895522388,34.11,-118.26,2.707
2.7685,29,3.658252427184466,1.1757281553398058,2320,2.2524271844660193,34.14,-118.27,2.045
2.1071,47,3.289473684210526,0.8588516746411483,1512,3.617224880382775,34.13,-118.27,2.089
2.9392,46,3.8774038461538463,0.9519230769230769,966,2.3221153846153846,34.13,-118.27,2.303
3.0521,36,3.769547325102881,1.1090534979423867,934,1.9218106995884774,34.11,-118.27,2.766
4.4094,39,5.127345844504021,1.227882037533512,1378,1.8471849865951742,34.11,-118.27,3.526
3.6181,38,4.0518653321201095,1.0518653321201092,1830,1.6651501364877161,34.11,-118.28,4.956
3.1445,45,4.840361445783133,0.9969879518072289,633,1.9066265060240963,34.11,-118.28,4.383
12.8763,50,7.074183976261128,0.9258160237388724,836,2.4807121661721068,34.12,-118.28,5.00001
2.7348,52,4.071278825995807,0.9979035639412998,1375,2.8825995807127884,34.12,-118.26,2.091
3.8393,52,4.721649484536083,1.0721649484536082,1278,2.6350515463917525,34.12,-118.26,2.382
3.575,50,4.884892086330935,1.0551558752997603,1089,2.6115107913669067,34.12,-118.27,2.306
5.296,30,4.7827586206896555,0.9827586206896551,1076,1.8551724137931034,34.11,-118.29,5.00001
3.0461,40,4.007473841554559,1.101644245142003,1144,1.710014947683109,34.11,-118.29,2.643
2.9417,39,4.0817843866171,1.0817843866171004,1165,2.1654275092936803,34.1,-118.29,2.542
3.5172,43,3.988344988344988,1.0326340326340326,1190,2.773892773892774,34.1,-118.29,2.655
2.3789,24,3.5848690591658583,1.0911736178467508,1685,1.6343355965082444,34.11,-118.29,2.667
12.9591,49,7.5,0.9973684210526316,1113,2.9289473684210527,34.11,-118.29,5.00001
3.2333,48,5.045296167247387,1.0278745644599303,681,2.3728222996515678,34.11,-118.29,4.364
3.5806,52,5.1749174917491745,1.113861386138614,1213,2.0016501650165015,34.11,-118.3,3.919
2.0672,37,2.8308431163287087,1.056563500533618,3895,2.0784418356456777,34.1,-118.3,2.833
8.4389,25,7.718446601941747,1.058252427184466,568,2.7572815533980584,34.11,-118.3,5.00001
6.9391,52,8.244725738396625,1.0337552742616034,645,2.721518987341772,34.11,-118.3,5.00001
5.8659,52,6.399317406143345,1.0341296928327646,735,2.508532423208191,34.11,-118.31,4.333
8.0073,39,7.266791044776119,1.046641791044776,1271,2.371268656716418,34.12,-118.31,5.00001
7.2692,40,6.816425120772947,1.070048309178744,907,2.1908212560386473,34.13,-118.31,4.987
4.15,52,4.355044699872286,1.0217113665389528,1218,1.5555555555555556,34.12,-118.32,3.935
4.0833,42,5.1078838174273855,1.1265560165975104,857,1.7780082987551866,34.11,-118.32,4.344
3.2462,33,3.9744582043343653,1.1222910216718267,2404,1.8606811145510835,34.11,-118.32,4.357
2.3974,48,3.201145311381532,1.1302791696492485,2796,2.0014316392269147,34.11,-118.32,4.107
2.2148,38,3.5160965794768613,1.1066398390342052,1939,1.9507042253521127,34.11,-118.33,4.383
3.0642,48,3.472885032537961,1.0065075921908895,784,1.700650759219089,34.11,-118.33,3.429
8.2335,37,5.098468271334792,0.949671772428884,846,1.851203501094092,34.11,-118.33,4.302
4.0833,34,7.03030303030303,1.0340909090909092,540,2.0454545454545454,34.13,-118.32,5.00001
6.0352,23,4.831632653061225,1.0612244897959184,769,1.961734693877551,34.12,-118.33,5.00001
6.6739,45,5.7926829268292686,1.0170731707317073,751,1.8317073170731708,34.13,-118.34,5.00001
4.0965,23,4.596984924623116,1.4301507537688443,1624,1.6321608040201006,34.14,-118.32,5.00001
3.6974,40,4.841129744042365,1.0962047661076788,2034,1.795233892321271,34.11,-118.34,5.00001
3.358,26,4.253475935828877,1.1229946524064172,1720,1.839572192513369,34.1,-118.35,3.645
2.976,52,4.743589743589744,1.0293040293040292,578,2.1172161172161172,34.1,-118.36,4.051
3.0179,52,4.765217391304348,1.0739130434782609,423,1.8391304347826087,34.1,-118.36,5.00001
2.8036,18,3.2740088105726874,1.2303964757709251,3596,1.5841409691629955,34.1,-118.35,2.25
2.6458,16,2.989795918367347,1.0591836734693878,1648,1.6816326530612244,34.1,-118.35,3.722
3.9044,20,3.7144790257104194,1.0581867388362651,1161,1.5710419485791611,34.1,-118.35,4.364
2.325,18,3.681899641577061,1.1657706093189963,2103,1.8844086021505377,34.1,-118.35,2.5
1.845,24,3.1207977207977207,1.0273504273504273,2863,1.6313390313390312,34.1,-118.35,2.375
4.3571,51,2.813813813813814,1.045045045045045,527,1.5825825825825826,34.11,-118.34,4.688
1.8209,29,2.524110671936759,1.1478260869565218,2039,1.6118577075098814,34.1,-118.34,5.00001
1.5429,24,2.9702380952380953,1.1770833333333333,1215,1.8080357142857142,34.1,-118.34,3.25
2.5434,28,3.25,1.0994152046783625,1271,1.858187134502924,34.1,-118.34,2.321
1.51,30,2.4884814292430653,1.149976492712741,4123,1.9384109073812883,34.1,-118.33,1.875
1.3157,43,1.9118264520643806,1.1518544436669,3049,2.1336599020293914,34.1,-118.33,3.333
1.6903,40,2.4575936883629192,1.064102564102564,4828,2.380670611439842,34.1,-118.31,3.5
1.7306,28,2.837096774193548,1.1548387096774193,1463,2.359677419354839,34.1,-118.32,4.5
1.9354,35,2.7146984470928133,1.0693391115926327,5899,2.1303719754423978,34.1,-118.3,3.4
1.6112,25,2.435483870967742,1.063895781637717,4865,3.017990074441687,34.1,-118.3,2.625
1.5328,36,2.5707865168539326,1.1606741573033708,3030,3.404494382022472,34.1,-118.31,2.5
1.705,33,2.5114754098360654,1.137704918032787,918,3.0098360655737704,34.1,-118.31,3.5
1.625,48,2.31055900621118,1.0848861283643891,1610,3.3333333333333335,34.1,-118.33,2.375
2.0888,45,3.130932896890344,1.1391162029459903,1552,2.5400981996726677,34.1,-118.33,2.375
1.4005,43,2.5077639751552794,1.139751552795031,1460,2.267080745341615,34.1,-118.32,1.938
1.6331,34,2.283471837488458,1.0812557710064634,2655,2.451523545706371,34.09,-118.32,1.625
2.1403,30,2.8998272884283245,1.1778929188255614,1445,2.4956822107081176,34.09,-118.33,2
2.1866,29,2.633093525179856,1.0359712230215827,691,2.485611510791367,34.1,-118.33,2.5
1.625,34,2.9776119402985075,1.0522388059701493,482,3.5970149253731343,34.1,-118.31,0.675
1.8214,34,2.664516129032258,1.0825806451612903,2626,3.3883870967741934,34.09,-118.31,2.111
1.8977,28,2.7169811320754715,1.0075471698113208,891,3.362264150943396,34.09,-118.31,1
1.8576,37,2.4775641025641026,1.0064102564102564,835,2.676282051282051,34.09,-118.31,1.938
2.0341,32,3.0432432432432432,1.0324324324324323,626,3.383783783783784,34.09,-118.32,2.5
2.5556,27,1.875,0.875,332,2.9642857142857144,34.09,-118.32,1.75
1.7325,36,2.6145339652448656,1.0900473933649288,1957,3.0916271721958926,34.1,-118.32,2.219
2.0557,34,2.2633996937212864,1.0336906584992342,1976,3.0260336906584993,34.09,-118.32,2.25
1.5284,31,2.7400881057268722,1.0088105726872247,597,2.6299559471365637,34.1,-118.32,2
1.8277,30,2.623205741626794,1.1543062200956937,2197,2.6279904306220097,34.1,-118.32,1.375
2.2311,52,2.879120879120879,0.989010989010989,756,2.769230769230769,34.1,-118.32,2.063
1.7083,29,2.8986371379897786,1.1643952299829643,3432,2.9233390119250426,34.1,-118.3,1.667
1.8156,40,2.500408830744072,0.9934587080948487,3953,3.23221586263287,34.09,-118.3,2.188
1.2412,36,2.186111111111111,1.1666666666666667,1506,4.183333333333334,34.09,-118.31,2.167
1.7641,38,2.4232121922626026,1.071512309495897,2717,3.1852286049237986,34.1,-118.3,2.5
1.9297,36,2.7222884386174018,1.071513706793802,1964,2.34088200238379,34.1,-118.3,2.033
1.7514,34,2.6601371204701274,1.091087169441724,2991,2.9294809010773752,34.09,-118.29,1.875
2.2612,36,2.5156418554476807,1.0711974110032363,3155,3.4034519956850056,34.09,-118.3,2.304
2.7054,39,2.302919708029197,1.0875912408759123,744,2.7153284671532845,34.1,-118.29,1.625
2.3317,29,3.031123139377537,1.0717185385656292,2254,3.0500676589986466,34.09,-118.29,1.725
3.0357,38,4.072164948453608,1.4175257731958764,664,3.422680412371134,34.09,-118.28,1.75
1.9835,43,2.5781758957654723,1.0716612377850163,1941,3.1612377850162865,34.09,-118.29,2.25
1.9766,28,2.6164154103852595,1.085427135678392,1974,3.306532663316583,34.09,-118.29,1.125
2.0467,35,2.4100877192982457,1.094298245614035,3441,3.773026315789474,34.09,-118.29,1.583
2.0132,35,2.6031746031746033,1.1071428571428572,3548,3.5198412698412698,34.09,-118.29,1.984
1.8056,39,2.225165562913907,1.1456953642384107,586,3.880794701986755,34.09,-118.29,2.625
1.9063,52,3.603399433427762,0.9121813031161473,984,2.7875354107648724,34.09,-118.29,2.616
2.1927,29,2.9446460980036298,1.0798548094373865,3906,3.544464609800363,34.09,-118.3,2.533
1.4497,25,2.7204176334106727,0.988399071925754,2860,3.3178654292343386,34.09,-118.3,2.056
2.0307,32,3.467716535433071,1.0614173228346457,2178,3.4299212598425197,34.09,-118.3,2.267
2.1524,36,3.653120464441219,1.2220609579100146,2446,3.5500725689404935,34.09,-118.31,1.875
2,30,2.7738825591586327,1.1069237510955303,3678,3.223488168273444,34.09,-118.31,2.406
1.5195,42,2.3997539975399755,1.040590405904059,2500,3.075030750307503,34.09,-118.31,2.182
1.676,44,3.672176308539945,1.143250688705234,2297,3.1639118457300275,34.09,-118.32,2.088
2.0044,30,2.2844932844932844,0.9352869352869353,2595,3.1684981684981683,34.09,-118.32,2.125
1.879,28,2.8479685452162515,1.073394495412844,2548,3.3394495412844036,34.09,-118.32,2.188
3.6953,36,4.739130434782608,1.3478260869565217,416,3.0144927536231885,34.09,-118.33,2
1.4375,36,4.417322834645669,1.4173228346456692,340,2.677165354330709,34.09,-118.33,1.65
1.9911,40,3.697416974169742,1.2675276752767528,1514,2.793357933579336,34.09,-118.33,2.2
2.3568,5,3.47911227154047,1.2454308093994777,1733,2.2624020887728458,34.09,-118.34,2.047
2.2,14,3.605231866825208,1.187871581450654,1691,2.0107015457788346,34.09,-118.34,2.1
3.1078,50,4.110582639714625,1.0154577883472058,1584,1.8834720570749108,34.08,-118.34,3.467
3.2946,52,3.7145922746781115,1.0772532188841202,849,1.8218884120171674,34.09,-118.34,3.216
10.3661,52,8.03370786516854,1.0449438202247192,547,3.0730337078651684,34.08,-118.34,5.00001
2.8021,47,3.7656903765690375,1.1422594142259415,921,1.9267782426778242,34.09,-118.35,2.806
3.8472,52,4.916666666666667,0.9803921568627451,514,2.519607843137255,34.08,-118.35,3.957
3.8141,52,5.568,1.0346666666666666,908,2.421333333333333,34.08,-118.35,3.42
2.5982,42,3.652892561983471,1.062809917355372,1228,2.0297520661157025,34.09,-118.35,3.158
4.5833,52,4.816901408450704,0.9859154929577465,727,2.047887323943662,34.08,-118.35,3.339
3.2824,52,4.356984478935699,1.06430155210643,794,1.7605321507760532,34.08,-118.36,3.048
3.125,52,4.637450199203188,1.0239043824701195,575,2.2908366533864544,34.08,-118.32,3.804
3.5083,52,4.047835990888383,1.0341685649202734,671,1.5284738041002277,34.08,-118.33,5.00001
3.2426,50,3.8567741935483872,1.0735483870967741,1345,1.735483870967742,34.08,-118.33,4.429
2.2422,30,3.286052009456265,1.0803782505910164,1460,3.451536643026005,34.08,-118.31,2.545
1.7542,31,3.1597222222222223,1.1430555555555555,2189,3.040277777777778,34.08,-118.31,2.875
2.4196,46,3.881904761904762,1.0171428571428571,1250,2.380952380952381,34.08,-118.32,3.581
2.7543,23,3.2066666666666666,1.1577777777777778,1264,2.8088888888888888,34.08,-118.31,2.2
3.37,52,3.8282828282828283,1.0235690235690236,754,2.538720538720539,34.08,-118.32,3.303
4.1429,52,5.460829493087558,1.0898617511520738,1053,2.4262672811059907,34.08,-118.32,3.803
1.8771,34,2.5783505154639177,1.079381443298969,3326,3.428865979381443,34.08,-118.3,2.475
2.1766,36,2.8355555555555556,1.1177777777777778,1502,3.3377777777777777,34.08,-118.3,2.056
2.8971,27,2.922779922779923,0.9845559845559846,1603,3.0945945945945947,34.08,-118.31,2.511
2.7038,26,3.237424547283702,1.0744466800804828,1868,3.7585513078470827,34.08,-118.31,2.271
1.525,34,2.8176470588235296,1.0705882352941176,557,3.276470588235294,34.08,-118.29,2.1
1.8495,23,2.1724941724941726,1.092074592074592,2795,3.257575757575758,34.08,-118.29,2.125
1.5685,34,2.7942754919499104,1.1645796064400715,1774,3.1735241502683365,34.08,-118.3,2.25
2.3846,32,2.801556420233463,1.034046692607004,3646,3.546692607003891,34.08,-118.3,2.583
2.4,25,3.2228047182175623,1.0786369593709044,2635,3.4534731323722148,34.08,-118.29,1.739
1.9286,38,2.7142857142857144,0.9285714285714286,445,3.1785714285714284,34.08,-118.29,1.375
11.615,34,7.2148337595907925,1.020460358056266,843,2.156010230179028,34.12,-118.37,5.00001
8.5136,26,6.174050632911392,0.9651898734177216,1468,2.3227848101265822,34.12,-118.36,5.00001
4.1717,33,4.985333333333333,1.1186666666666667,2701,1.8006666666666666,34.11,-118.35,5.00001
6.5195,35,6.364516129032258,1.1209677419354838,1361,2.195161290322581,34.11,-118.36,5.00001
7.1134,38,5.487341772151899,1.1033755274261603,870,1.8354430379746836,34.11,-118.38,4.167
8.5842,42,5.765935214211076,1.0229885057471264,1863,1.9467084639498433,34.11,-118.37,5.00001
2.5588,36,3.9771812080536915,1.1248322147651006,1129,1.5154362416107383,34.1,-118.36,5.00001
15.0001,37,8.659574468085106,1.425531914893617,100,2.127659574468085,34.1,-118.37,5.00001
9.3092,39,7.234285714285714,1.1161904761904762,975,1.8571428571428572,34.1,-118.38,5.00001
8.944,30,7.170454545454546,1.0875,1776,2.018181818181818,34.1,-118.39,5.00001
4.3214,41,5.84,1.008,230,1.84,34.09,-118.39,5.00001
2.9643,38,3.7400346620450606,1.0086655112651646,1061,1.8388214904679376,34.09,-118.36,3.553
1.9937,40,4.076015727391874,1.001310615989515,1557,2.040629095674967,34.08,-118.36,3.671
3.9783,52,4.532307692307692,1.0692307692307692,1258,1.9353846153846155,34.08,-118.37,3.741
3.2149,22,3.6862745098039214,1.1495098039215685,1224,1.5,34.08,-118.37,3
2.8942,31,3.914368650217707,1.0246734397677795,1059,1.537010159651669,34.09,-118.37,5.00001
3.3864,45,4.824175824175824,1.0615384615384615,1265,2.78021978021978,34.08,-118.36,3.979
5.7524,52,5.794466403162056,1.0039525691699605,600,2.3715415019762847,34.08,-118.37,3.936
6.0338,52,5.793427230046948,1.0469483568075117,543,2.5492957746478875,34.08,-118.37,4.237
3.6579,48,4.557726465364121,1.014209591474245,1421,2.523978685612789,34.1,-118.26,3.186
4.0721,52,6.298076923076923,1.2644230769230769,689,3.3125,34.1,-118.26,3.5
6.4459,51,6.174509803921569,1.0176470588235293,1082,2.1215686274509804,34.1,-118.27,4.216
5.7778,41,5.274398868458275,1.0466760961810466,1364,1.9292786421499293,34.1,-118.27,4.127
2.978,41,4.01747572815534,1.0970873786407767,1859,1.8048543689320389,34.11,-118.27,3.068
4.2019,46,5.427230046948357,0.9530516431924883,514,2.4131455399061035,34.11,-118.28,3.521
5.4122,52,6.132530120481928,1.0481927710843373,775,2.3343373493975905,34.11,-118.28,3.975
4.5781,52,4.646907216494846,1.1262886597938144,787,2.0283505154639174,34.11,-118.28,3.605
4.0602,44,4.811287477954145,1.0317460317460319,1227,2.164021164021164,34.1,-118.28,3.24
4.7132,50,5.055023923444976,0.9521531100478469,793,1.8971291866028708,34.1,-118.27,3.046
3.0958,49,4.034246575342466,1.0662100456621004,1066,2.4337899543378994,34.1,-118.28,2.109
2.3421,48,3.425531914893617,1.0468085106382978,633,2.6936170212765957,34.1,-118.28,2
2.7875,49,3.571608040201005,1.1055276381909547,2004,2.5175879396984926,34.1,-118.28,2.173
4.1667,48,5.339160839160839,1.0314685314685315,589,2.0594405594405596,34.09,-118.27,3.448
3.9674,52,4.542253521126761,1.0746478873239436,1559,2.195774647887324,34.09,-118.27,2.688
2.3333,52,3.8073701842546064,1.1105527638190955,1480,2.4790619765494135,34.09,-118.28,1.965
3.7847,52,4.739307535641548,1.1303462321792261,1048,2.134419551934827,34.09,-118.27,2.523
3.6434,51,4.6006006006006,1.0990990990990992,669,2.009009009009009,34.09,-118.26,2.788
3.8448,36,4.445431472081219,1.0571065989847717,2652,3.3654822335025383,34.09,-118.26,2.414
4.625,52,5.3681592039801,1.1044776119402986,439,2.18407960199005,34.09,-118.27,2.308
2.9709,44,4.234610917537747,1.0592334494773519,1783,2.0708478513356563,34.09,-118.27,2.25
2.3816,52,3.7846153846153845,1.0615384615384615,994,3.8230769230769233,34.08,-118.26,1.667
2.4375,41,3.8457300275482096,0.9917355371900827,1069,2.9449035812672175,34.08,-118.26,2.033
3.5039,46,3.75,0.9920634920634921,910,3.611111111111111,34.08,-118.26,1.875
2.3913,35,3.875,1.2331081081081081,1016,3.4324324324324325,34.08,-118.27,1.988
2.0214,36,3.01437908496732,1.0627450980392157,2823,3.6901960784313728,34.07,-118.26,1.705
2.625,28,2.866336633663366,0.9108910891089109,673,3.3316831683168315,34.07,-118.26,1.875
1.7016,27,2.8199052132701423,1.2274881516587677,1795,4.253554502369668,34.07,-118.27,1.6
2.5521,38,2.859848484848485,1.0113636363636365,2899,3.6603535353535355,34.08,-118.27,1.575
2.7179,46,3.694103194103194,1.049140049140049,2587,3.178132678132678,34.08,-118.27,1.843
2.9423,42,2.6801075268817205,1.0053763440860215,982,2.639784946236559,34.08,-118.28,2
2.6178,52,3.304289544235925,1.0361930294906165,2328,3.1206434316353886,34.08,-118.28,2.031
3.2386,43,3.942622950819672,1.0368852459016393,658,2.69672131147541,34.08,-118.27,1.85
1.87,38,2.8222222222222224,1.2355555555555555,1692,3.76,34.07,-118.27,1.708
3.1607,42,3.6772727272727272,1.1863636363636363,1454,3.3045454545454547,34.08,-118.28,1.82
2.4429,52,3.607883817427386,0.9626556016597511,938,1.946058091286307,34.09,-118.28,2.288
2.875,39,3.8655256723716382,1.0953545232273838,1934,2.3643031784841075,34.08,-118.28,2.135
2.7366,40,3.196078431372549,1.0647058823529412,1568,3.074509803921569,34.08,-118.28,1.691
